BKCLASS,EQR,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ENDEFYMD,CERT,DEPR,ESTYMD,LIAB,ID
SM,5.6323143249543,19921231,6574097,16542880,MASSACHUSETTS,931747,STATE STREET BANK&TRUST CO,BOSTON,99991231,14,66.69433012873212,17920101,15611133,14_19921231
NM,73.23183657737522,19921231,100,5189,MASSACHUSETTS,3800,EASTERN BANK&TRUST CO,SALEM,20021122,28,1.9271535941414528,18030101,1389,28_19921231
NM,9.519991356318702,19921231,312305,351702,ARKANSAS,33482,BANK OF BENTONVILLE,BENTONVILLE,20020307,100,88.79818710158031,19310225,318220,100_19921231
NM,7.582988652030968,19921231,51543,56574,ARKANSAS,4290,BANK OF PRESCOTT,PRESCOTT,20191109,101,91.10722239898188,19040810,52284,101_19921231
NM,6.695414927122243,19921231,99652,109224,ARKANSAS,7313,SECURITY BANK,PARAGOULD,19960201,102,91.23635830952904,19310205,101911,102_19921231
SM,9.155509264703413,19921231,53564,59527,ARKANSAS,5450,RIVER VALLEY BANK&TRUST,LAVACA,19990604,103,89.98269692744469,19100505,54077,103_19921231
NM,8.195190876289962,19921231,36297,39633,ARKANSAS,3248,COMMERCIAL BANK AT ALMA,ALMA,19991022,104,91.58277193248051,19090101,36385,104_19921231
NM,7.524640946212334,19921231,32586,35510,ARKANSAS,2672,BANK OF CAVE CITY,CAVE CITY,99991231,105,91.76569980287243,19060701,32838,105_19921231
NM,8.740370105631007,19921231,22842,25182,ARKANSAS,2201,MERCHANTS&PLANTERS BANK,CLARENDON,99991231,107,90.70764832022874,18900101,22981,107_19921231
NM,8.470283656010807,19921231,31591,35536,ARKANSAS,3010,BANK OF ELKINS,ELKINS,20081124,108,88.89858171994597,19120601,32526,108_19921231
NM,8.925204274041484,19921231,30224,33411,ARKANSAS,2982,HORATIO STATE BANK,HORATIO,99991231,109,90.46122534494627,19050505,30429,109_19921231
NM,7.288707601913225,19921231,37987,41187,ARKANSAS,3002,NEWTON COUNTY BANK,JASPER,99991231,110,92.23055818583533,19030303,38185,110_19921231
NM,8.59950890560199,19921231,729774,802697,CALIFORNIA,69028,SANTA MONICA BANK,SANTA MONICA,19980127,114,90.9152519568405,19280203,733669,114_19921231
NM,6.848904175331946,19921231,46047,50008,FLORIDA,3425,BANK OF MADISON COUNTY,MADISON,19951229,127,92.07926731722924,19050805,46583,127_19921231
NM,11.685962891142102,19921231,477934,559004,FLORIDA,65325,PEOPLES BANK OF LAKELAND,LAKELAND,19960123,130,85.49742041201853,19310219,493679,130_19921231
N,7.196239072583545,19921231,551378,611764,FLORIDA,44024,FIRST NB&T CO TREASURE COAST,STUART,99991231,131,90.12920014907709,19330101,567740,131_19921231
SM,7.007649555997621,19921231,1489341,1706635,FLORIDA,119595,SUN BANK OF TAMPA BAY,TAMPA,20000101,132,87.26769344353069,19140701,1587040,132_19921231
N,7.788404801535928,19921231,1389862,1589658,FLORIDA,123809,BARNETT BANK OF TAMPA NA,TAMPA,19930319,133,87.4315104255129,19260926,1465849,133_19921231
NM,9.650351431190792,19921231,70651,78536,FLORIDA,7579,PERKINS STATE BANK,WILLISTON,20130118,134,89.9600183355404,19130801,70957,134_19921231
SM,10.12871518839223,19921231,37839,42730,FLORIDA,4328,FIRST BANK OF CRESTVIEW,CRESTVIEW,19950922,138,88.55370933770185,19180101,38402,138_19921231
SM,8.510077763511713,19921231,298328,330232,FLORIDA,28103,BARNETT BANK OF WEST FLORIDA,PENSACOLA,19960629,144,90.33891324886746,19140703,302129,144_19921231
NM,7.474185470822397,19921231,577747,629781,FLORIDA,47071,SUN BANK&TRUST CO,BROOKSVILLE,19950512,145,91.7377628096116,19050608,582710,145_19921231
NM,7.806018470887229,19921231,404586,456827,FLORIDA,35660,SUN BANK WEST FLORIDA,PENSACOLA,20000101,146,88.56437995127258,19321231,421167,146_19921231
NM,11.118731982295763,19921231,82416,93311,GEORGIA,10375,CENTURY BANK&TRUST,MILLEDGEVILLE,99991231,147,88.32399181232653,18980101,82936,147_19921231
NM,9.57625316096708,19921231,37841,42313,GEORGIA,4052,BANK OF MADISON,MADISON,99991231,148,89.431144092832,18900101,38261,148_19921231
NM,7.6091839281257805,19921231,34448,40070,GEORGIA,3049,BANK OF HAZLEHURST,HAZLEHURST,99991231,149,85.96955328175693,19060101,37021,149_19921231
NM,8.727507453151619,19921231,134708,150272,GEORGIA,13115,HABERSHAM BANK,CLARKESVILLE,20110218,151,89.6427810902896,19040513,137157,151_19921231
NM,11.128915952247416,19921231,44194,49924,GEORGIA,5556,COFFEE COUNTY BANK,DOUGLAS,19980619,152,88.52255428250942,19310701,44368,152_19921231
NM,7.663306057474796,19921231,65402,71614,GEORGIA,5488,CITIZENS BANK,BALL GROUND,19960524,153,91.3257184349429,19261001,66126,153_19921231
NM,9.394753476611884,19921231,34078,37968,GEORGIA,3567,BANK OF ALAPAHA,ALAPAHA,99991231,155,89.75453013063633,19050325,34401,155_19921231
NM,12.723409573803274,19921231,27586,32004,GEORGIA,4072,MONROE COUNTY BANK,FORSYTH,20140731,156,86.1954755655543,19081015,27932,156_19921231
NM,8.76297941300042,19921231,15040,16661,GEORGIA,1460,BANK OF MILAN,MILAN,19990101,157,90.270692035292,19061201,15201,157_19921231
NM,7.8966811478558965,19921231,30341,33837,GEORGIA,2672,UNITED BANKING CO,NASHVILLE,20030627,158,89.66811478558974,19240715,31165,158_19921231
NM,9.485251590514748,19921231,38890,43225,GEORGIA,4100,SYLVESTER BANKING CO,SYLVESTER,20040228,159,89.97108155002891,18980101,39125,159_19921231
NM,10.612364298251316,19921231,81469,92298,GEORGIA,9795,EXCHANGE BANK,MILLEDGEVILLE,99991231,160,88.26735140523088,19030601,82503,160_19921231
NM,7.217855381848769,19921231,63130,68954,GEORGIA,4977,FAIRBURN BANKING CO,FAIRBURN,20040601,161,91.55378948284364,19020101,63977,161_19921231
NM,8.759662276149756,19921231,212830,249553,GEORGIA,21860,ALLIED BANK OF GEORGIA,THOMSON,19980323,163,85.28448866573434,18910101,227693,163_19921231
NM,6.546357050270797,19921231,92104,99521,GEORGIA,6515,CITIZENS BANK,GAINESVILLE,19940722,166,92.54730157454205,19130602,93006,166_19921231
NM,11.689510893089022,19921231,29242,34655,GEORGIA,4051,BANK OF MORGAN COUNTY,RUTLEDGE,19980206,168,84.38032030010099,18980101,30604,168_19921231
N,8.324241152608757,19921231,128618,142980,GEORGIA,11902,FIRST NB OF GRIFFIN,GRIFFIN,99991231,169,89.9552384948944,19330512,131078,169_19921231
NM,8.550028264556246,19921231,12855,14152,GEORGIA,1210,PEOPLES BANK OF TALBOTTON,TALBOTTON,99991231,170,90.8352176370831,18910101,12942,170_19921231
NM,10.144092219020173,19921231,51349,58990,GEORGIA,5984,UNITED BANK OF PIKE,ZEBULON,99991231,172,87.04695711137481,19050131,53006,172_19921231
NM,9.787225311365082,19921231,43764,48737,GEORGIA,4770,PEOPLES BANK,LITHONIA,20150206,173,89.79625335987032,19100101,43967,173_19921231
NM,12.332816715458355,19921231,30214,34842,GEORGIA,4297,COMMERCIAL BANK,CRAWFORD,99991231,175,86.71718041444234,19240905,30545,175_19921231
N,7.02949511913509,19921231,79944,95270,GEORGIA,6697,FIRST SOUTH BANK NA,FORT VALLEY,19960701,176,83.91308911514642,19241015,88573,176_19921231
NM,7.4498418787910206,19921231,16740,19289,GEORGIA,1437,TALBOT STATE BANK,WOODLAND,99991231,178,86.78521437088496,19071125,17852,178_19921231
NM,11.216975611910309,19921231,80033,90577,GEORGIA,10160,PEOPLES BANK,WINDER,20100917,182,88.35907570354506,19261030,80417,182_19921231
NM,16.341580719286057,19921231,31104,37426,GEORGIA,6116,MERCHANTS&CITIZENS BANK,MCRAE,99991231,183,83.10799978624486,19290223,31310,183_19921231
NM,7.586974574624096,19921231,51266,56597,GEORGIA,4294,BANK OF VILLA RICA,VILLA RICA,19960621,184,90.5807728324823,18990504,52303,184_19921231
NM,10.829364833941494,19921231,57070,64676,GEORGIA,7004,CITIZENS BANK,VIENNA,20061209,186,88.23984167233596,19310701,57672,186_19921231
NM,10.297187768635638,19921231,29136,32572,GEORGIA,3354,BANK OF HEARD COUNTY,FRANKLIN,19960822,187,89.45106226206558,19051018,29218,187_19921231
NM,12.328414635353266,19921231,87904,101043,GEORGIA,12457,GRANITE CITY BANK,ELBERTON,19960614,188,86.99662519917263,19280101,88586,188_19921231
NM,7.4316088415285435,19921231,70300,79579,GEORGIA,5914,CORDELE BANKING CO,CORDELE,20000824,189,88.3398886640948,19270615,73665,189_19921231
